SourceFile,Accelerometer,GPSDateTime,GPSLatitude,GPSLongitude,GPSSpeed
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0 1.1 1.17,2026:05:20 13:58:15Z,2 deg 57' 30.78 N,101 deg 45' 37.79 E,62
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.14 1.1 1.2,2026:05:20 13:58:16Z,2 deg 57' 31.30 N,101 deg 45' 38.02 E,61
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.37 1.08 1.01,2026:05:20 13:58:17Z,2 deg 57' 31.81 N,101 deg 45' 38.26 E,59
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.04 1.13 1.05,2026:05:20 13:58:18Z,2 deg 57' 32.33 N,101 deg 45' 38.44 E,59
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.06 1.14 1.07,2026:05:20 13:58:19Z,2 deg 57' 32.84 N,101 deg 45' 38.61 E,58
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,-0.12 1.09 1.19,2026:05:20 13:58:20Z,2 deg 57' 33.34 N,101 deg 45' 38.78 E,57
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.07 1.14 1.24,2026:05:20 13:58:21Z,2 deg 57' 33.83 N,101 deg 45' 38.96 E,57
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.07 1.17 1.15,2026:05:20 13:58:22Z,2 deg 57' 34.33 N,101 deg 45' 39.08 E,56
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.01 1.12 1.2,2026:05:20 13:58:23Z,2 deg 57' 34.83 N,101 deg 45' 39.19 E,56
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.14 1.34 1.12,2026:05:20 13:58:24Z,2 deg 57' 35.33 N,101 deg 45' 39.31 E,56
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.1 1.22 1.12,2026:05:20 13:58:25Z,2 deg 57' 35.84 N,101 deg 45' 39.37 E,56
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,-0.03 1.18 1.05,2026:05:20 13:58:26Z,2 deg 57' 36.35 N,101 deg 45' 39.43 E,55
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.03 1.21 1.1,2026:05:20 13:58:27Z,2 deg 57' 36.85 N,101 deg 45' 39.49 E,55
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.02 1.07 1.22,2026:05:20 13:58:28Z,2 deg 57' 37.35 N,101 deg 45' 39.55 E,54
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.02 1.15 1,2026:05:20 13:58:29Z,2 deg 57' 37.84 N,101 deg 45' 39.55 E,55
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.05 1.09 1.16,2026:05:20 13:58:30Z,2 deg 57' 38.31 N,101 deg 45' 39.61 E,49
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.08 1.15 1.09,2026:05:20 13:58:31Z,2 deg 57' 38.75 N,101 deg 45' 39.61 E,46
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.05 1.09 1.19,2026:05:20 13:58:32Z,2 deg 57' 39.17 N,101 deg 45' 39.66 E,44
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.08 1.24 1.13,2026:05:20 13:58:33Z,2 deg 57' 39.56 N,101 deg 45' 39.73 E,43
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.06 1.09 1.19,2026:05:20 13:58:34Z,2 deg 57' 39.95 N,101 deg 45' 39.73 E,42
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.22 1.22 1.09,2026:05:20 13:58:35Z,2 deg 57' 40.34 N,101 deg 45' 39.78 E,41
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,-0.03 1.01 1.16,2026:05:20 13:58:36Z,2 deg 57' 40.72 N,101 deg 45' 39.78 E,41
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.03 1.19 1.21,2026:05:20 13:58:37Z,2 deg 57' 41.11 N,101 deg 45' 39.78 E,41
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.03 1.08 1.13,2026:05:20 13:58:38Z,2 deg 57' 41.48 N,101 deg 45' 39.78 E,41
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.11 1.11 1.16,2026:05:20 13:58:39Z,2 deg 57' 41.86 N,101 deg 45' 39.73 E,41
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0 1.02 1.14,2026:05:20 13:58:40Z,2 deg 57' 42.22 N,101 deg 45' 39.66 E,40
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.05 1.03 1.14,2026:05:20 13:58:41Z,2 deg 57' 42.59 N,101 deg 45' 39.61 E,39
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.1 1.13 1.21,2026:05:20 13:58:42Z,2 deg 57' 42.94 N,101 deg 45' 39.55 E,38
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.16 1.2 1.08,2026:05:20 13:58:43Z,2 deg 57' 43.28 N,101 deg 45' 39.49 E,38
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.01 1.22 1.16,2026:05:20 13:58:44Z,2 deg 57' 43.62 N,101 deg 45' 39.43 E,38
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,-0.01 1.1 1.1,2026:05:20 13:58:45Z,2 deg 57' 43.96 N,101 deg 45' 39.37 E,38
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0 1.04 1.13,2026:05:20 13:58:46Z,2 deg 57' 44.30 N,101 deg 45' 39.31 E,37
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,-0.06 1.14 1.12,2026:05:20 13:58:47Z,2 deg 57' 44.62 N,101 deg 45' 39.25 E,36
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,-0.14 1.05 1.12,2026:05:20 13:58:48Z,2 deg 57' 44.93 N,101 deg 45' 39.19 E,33
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,-0.26 1.11 1.04,2026:05:20 13:58:49Z,2 deg 57' 45.22 N,101 deg 45' 39.14 E,31
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,-0.26 1.35 1.08,2026:05:20 13:58:50Z,2 deg 57' 45.47 N,101 deg 45' 38.96 E,30
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,-0.07 1.21 1.06,2026:05:20 13:58:51Z,2 deg 57' 45.65 N,101 deg 45' 38.84 E,27
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0 1.21 1.16,2026:05:20 13:58:52Z,2 deg 57' 45.77 N,101 deg 45' 38.61 E,26
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.11 1.11 1.33,2026:05:20 13:58:53Z,2 deg 57' 45.79 N,101 deg 45' 38.32 E,27
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.14 1.05 1.3,2026:05:20 13:58:54Z,2 deg 57' 45.76 N,101 deg 45' 38.08 E,30
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.05 1.21 1.25,2026:05:20 13:58:55Z,2 deg 57' 45.70 N,101 deg 45' 37.73 E,34
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.1 1.21 1.21,2026:05:20 13:58:56Z,2 deg 57' 45.65 N,101 deg 45' 37.44 E,39
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.09 1.24 1.23,2026:05:20 13:58:57Z,2 deg 57' 45.61 N,101 deg 45' 37.03 E,42
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.09 1.16 1.05,2026:05:20 13:58:58Z,2 deg 57' 45.56 N,101 deg 45' 36.62 E,44
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,-0.01 0.99 1.17,2026:05:20 13:58:59Z,2 deg 57' 45.52 N,101 deg 45' 36.20 E,46
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.04 1.08 1.18,2026:05:20 13:59:00Z,2 deg 57' 45.46 N,101 deg 45' 35.80 E,47
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.09 1.14 1.01,2026:05:20 13:59:01Z,2 deg 57' 45.38 N,101 deg 45' 35.39 E,47
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.02 1.07 0.9,2026:05:20 13:59:02Z,2 deg 57' 45.29 N,101 deg 45' 34.97 E,44
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.17 1.28 0.93,2026:05:20 13:59:03Z,2 deg 57' 45.22 N,101 deg 45' 34.63 E,40
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.06 1.13 1.04,2026:05:20 13:59:04Z,2 deg 57' 45.14 N,101 deg 45' 34.27 E,33
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.12 1.11 1.14,2026:05:20 13:59:05Z,2 deg 57' 45.09 N,101 deg 45' 34.04 E,27
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0 1.18 1.08,2026:05:20 13:59:06Z,2 deg 57' 45.05 N,101 deg 45' 33.86 E,21
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.07 1.12 1.1,2026:05:20 13:59:07Z,2 deg 57' 45.02 N,101 deg 45' 33.68 E,15
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.11 1.17 1.06,2026:05:20 13:59:08Z,2 deg 57' 45.01 N,101 deg 45' 33.57 E,12
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.1 1.13 1.14,2026:05:20 13:59:09Z,2 deg 57' 44.98 N,101 deg 45' 33.45 E,11
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.07 1.15 1.14,2026:05:20 13:59:10Z,2 deg 57' 44.97 N,101 deg 45' 33.40 E,9
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135614_006.MP4,0.03 1.14 1.09,2026:05:20 13:59:11Z,2 deg 57' 44.95 N,101 deg 45' 33.34 E,7
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.15 1.11,2026:05:20 13:59:12Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,5
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.14 1.16,2026:05:20 13:59:13Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,3
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.08 1.13 1.17,2026:05:20 13:59:14Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.12 1.21,2026:05:20 13:59:15Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.13 1.18,2026:05:20 13:59:16Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.14 1.21,2026:05:20 13:59:17Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.14 1.16,2026:05:20 13:59:18Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.13 1.2,2026:05:20 13:59:19Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.08 1.14 1.17,2026:05:20 13:59:20Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.14 1.18,2026:05:20 13:59:21Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.14 1.18,2026:05:20 13:59:22Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.13 1.21,2026:05:20 13:59:23Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.14 1.16,2026:05:20 13:59:24Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.14 1.19,2026:05:20 13:59:25Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.15 1.19,2026:05:20 13:59:26Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.13 1.17,2026:05:20 13:59:27Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.14 1.17,2026:05:20 13:59:28Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.14 1.2,2026:05:20 13:59:29Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.13 1.19,2026:05:20 13:59:30Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.14 1.18,2026:05:20 13:59:31Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.14 1.17,2026:05:20 13:59:32Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.15 1.25,2026:05:20 13:59:33Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.15 1.19,2026:05:20 13:59:34Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.08 1.12 1.21,2026:05:20 13:59:35Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.12 1.15,2026:05:20 13:59:36Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.12 1.16,2026:05:20 13:59:37Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.08 1.12 1.2,2026:05:20 13:59:38Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.14 1.24,2026:05:20 13:59:39Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.04 1.16 1.12,2026:05:20 13:59:40Z,2 deg 57' 44.95 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.08 1.12 1.16,2026:05:20 13:59:41Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.16 1.23,2026:05:20 13:59:42Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.13 1.15,2026:05:20 13:59:43Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.16 1.16,2026:05:20 13:59:44Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.12 1.19,2026:05:20 13:59:45Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.13 1.19,2026:05:20 13:59:46Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.16 1.16,2026:05:20 13:59:47Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.13 1.18,2026:05:20 13:59:48Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.13 1.17,2026:05:20 13:59:49Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.13 1.18,2026:05:20 13:59:50Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.14 1.15,2026:05:20 13:59:51Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.13 1.2,2026:05:20 13:59:52Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.14 1.18,2026:05:20 13:59:53Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.13 1.18,2026:05:20 13:59:54Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.14 1.19,2026:05:20 13:59:55Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.13 1.2,2026:05:20 13:59:56Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.12 1.19,2026:05:20 13:59:57Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.13 1.21,2026:05:20 13:59:58Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.12 1.21,2026:05:20 13:59:59Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.14 1.21,2026:05:20 14:00:00Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.15 1.13,2026:05:20 14:00:01Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.13 1.13,2026:05:20 14:00:02Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.16 1.24,2026:05:20 14:00:03Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.11 1.19,2026:05:20 14:00:04Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.13 1.17,2026:05:20 14:00:05Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.14 1.21,2026:05:20 14:00:06Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,1
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.15 1.15,2026:05:20 14:00:07Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,1
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.15 1.18,2026:05:20 14:00:08Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.13 1.2,2026:05:20 14:00:09Z,2 deg 57' 44.93 N,101 deg 45' 33.28 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.14 1.19,2026:05:20 14:00:10Z,2 deg 57' 44.93 N,101 deg 45' 33.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.06 1.12 1.18,2026:05:20 14:00:11Z,2 deg 57' 44.93 N,101 deg 45' 33.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.15 1.17,2026:05:20 14:00:12Z,2 deg 57' 44.93 N,101 deg 45' 33.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.15 1.17,2026:05:20 14:00:13Z,2 deg 57' 44.93 N,101 deg 45' 33.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.14 1.18,2026:05:20 14:00:14Z,2 deg 57' 44.93 N,101 deg 45' 33.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.13 1.18,2026:05:20 14:00:15Z,2 deg 57' 44.93 N,101 deg 45' 33.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.05 1.13 1.19,2026:05:20 14:00:16Z,2 deg 57' 44.93 N,101 deg 45' 33.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_135914_007.MP4,0.07 1.13 1.19,2026:05:20 14:00:17Z,2 deg 57' 44.93 N,101 deg 45' 33.22 E,0
